Customer_ID,Average_Wallet_Balance_(INR),Avg recharge value_(INR),Customer_Age,Gender,Income,City,Avg_transaction_amount_for_bill_payments_(INR),Avg_amount_of_Retail_e-commerce_payments_(INR),Average_duration_of_each_session_in_Min,Average_Transfer_Amount_(INR),No._of_P2P_transfers in a month,Average_Withdrawal_amount_(INR),CIBIL_Score,Automatic_payment_enabled,Max_Transaction_Amount_(INR),Avg_Spend_Per_Month,Automatic_payments_total_amount,Wallet_activated_at,Last_Activity_Date,"high_risk vs low_risk (1= High risk, 0= Low risk)"
CI543038,4042.164,1168.88,29,F,5L-10L,Tier 2,647.63,2295,2,1294,3,1281.35,897,Yes,12694,3468.63,2983,42859,44441,1
CI424798,2123.85,494.95,44,M,5L-10L,Tier 2,1992.53,400,1,1200,7,924.51,647,Yes,9169,2898.53,3339,43735,44510,0
CI775068,2664.28,1012.64,63,F,5L-10L,Tier 2,1965.49,550,4,1150,2,1493.26,750,No,7123,3021.49,1735,43836,44432,0
CI653814,1992.21,1353.21,24,M,5L-10L,Tier 2,2340.46,550,3.01,1100,3,720.84,786,No,4902,3396.46,2422,43203,44489,0
CI954553,758.037,304.91,49,M,>20L,Tier 2,1108.1,523,3.01,1617,4,1462.56,750,No,7541,2256.1,898,43094,44477,1
CI272578,1509.54,290.18,44,M,10L-20L,Tier 1,500.04,600,3.01,1400,1,1560.36,935,No,6829,1606.04,3018,44028,44485,0
CI595734,5735.6,1274.15,24,M,>20L,Tier 2,2094.73,2200,4,1200,3,633.05,685,No,3760,4800.73,3972,43887,44447,0
CI771371,1215.76,288.38,59,F,<5L,Tier 1,836,950,1,1200,4,1270.08,633,Yes,7581,2292,1776,43881,44429,0
CI634019,1203.32,564.32,41,F,>20L,Tier 1,1591.21,350,3.01,1250,10,868.57,553,Yes,9189,2447.21,3108,43670,44493,0
CI180254,5022.39,1461.13,49,F,<5L,Tier 2,1871.8,800,3,1250,8,1390.79,911,No,8457,3177.8,3558,43701,44480,0
CI109119,4857.48,1054.62,31,M,<5L,Tier 2,833.53,500,3.01,1350,1,1111.81,428,No,6275,1839.53,2577,43305,44507,0
CI276090,1987.38,1348.38,50,F,10L-20L,Tier 2,1423.12,300,4,1150,5,1020.58,1019,Yes,1193,2229.12,1438,43218,44455,0
CI630154,747.48,108.48,65,F,<5L,Tier 2,1672.01,850,2,1450,5,1661.29,516,No,12770,3028.01,4482,43878,44453,0
CI505198,5643.28,1251.07,54,F,10L-20L,Tier 2,1193.5,3000,3,1100,10,1342.44,410,No,11233,4699.5,2957,43865,44451,0
CI581096,4498.47,1286.49,58,F,5L-10L,Tier 1,1914.64,3750,4.01,1250,9,1489.83,620,Yes,6519,6170.64,1868,43371,44468,0
CI810692,2857.44,554.61,23,U,5L-10L,Tier 2,2417.37,400,4.01,1200,2,1787.41,474,No,6541,3323.37,3675,44197,44438,0
CI973071,676.214,129.02,22,F,<5L,Tier 2,1152.27,3212,2.01,1260,3,1196.35,841,No,10685,5000.27,3408,43682,44458,1
CI898381,3181.44,635.61,27,M,<5L,Tier 1,1273.89,4100,2.01,1050,8,782.21,759,Yes,8264,5879.89,1444,43585,44423,0
CI223598,5041.52,1100.63,18,U,<5L,Tier 3,1207.99,800,3,1150,4,1225.04,693,No,2288,2513.99,2272,43177,44477,0
CI693618,1243.1,604.1,21,F,<5L,Tier 1,2539.49,650,4.01,1400,5,1321.59,605,No,9621,3695.49,3524,44217,44489,0
CI479303,899.409,80.29,48,F,<5L,Tier 1,668.01,429,1,1183,3,1438.69,734,No,5246,1700.01,1354,44345,44434,1
CI451301,2460.178,1252.77,48,F,10L-20L,Tier 2,1409.3,358,2,1350,9,1433.88,810,Yes,590,2368.3,1715,43446,44486,1
CI556252,3020.79,793.93,32,U,<5L,Tier 1,1955.21,750,3,1400,6,848.13,768,No,9987,3211.21,3789,43837,44426,0
CI962471,1415.74,776.74,24,M,<5L,Tier 1,1909.41,750,1.01,1550,7,1162.11,481,No,3641,3165.41,2014,43058,44508,0
CI870581,2389.996,500.82,38,F,5L-10L,Tier 2,3069.13,336,4,1400,5,1339.86,960,No,5463,3939.13,1946,43118,44486,1
CI531581,4208.49,1189.83,58,U,<5L,Tier 1,1519.56,600,4.01,1200,5,1568.05,472,No,5764,2625.56,2068,43989,44496,0
CI417582,4806.3,1389.1,51,M,<5L,Tier 2,3010.04,300,1,1050,2,724.7,618,Yes,8561,3816.04,2811,42945,44422,0
CI427357,2116.67,1477.67,37,M,>20L,Tier 1,2538.12,950,4,1350,6,1687.61,516,No,4216,3994.12,3669,42943,44483,0
CI984118,2952.516,741.72,11,M,<5L,Tier 1,1568.95,4537,4.01,1588,6,1461.18,471,No,10438,6669.95,3777,44105,44440,1
CI810482,2374.23,578.41,69,F,<5L,Tier 1,828.12,800,4.01,1950,3,939.92,555,No,8555,2134.12,741,43044,44464,0
CI180711,1924.44,428.48,44,F,10L-20L,Tier 3,448.88,350,2.01,450,9,1498.17,928,No,8838,1304.88,246,44349,44489,0
CI739715,1135.52,248.26,38,M,10L-20L,Tier 1,3202.25,550,2,1350,1,840.26,827,No,2474,4258.25,2555,43231,44493,0
CI763544,1477.7,838.7,65,M,<5L,Tier 2,1431.35,700,4,1400,9,1122.29,675,No,12024,2637.35,3597,44431,44441,0
CI175190,5276.04,1159.26,69,M,>20L,Tier 1,1134.79,550,1,2700,3,939.07,926,No,10785,2190.79,4148,44186,44471,0
CI660606,2238.84,533.28,40,M,10L-20L,Tier 2,1350.43,3500,2,1400,2,991.23,930,No,12447,5356.43,2381,43448,44455,0
CI674390,768.446,108.39,12,M,<5L,Tier 2,2709.05,518,1.01,1127,7,935.62,576,No,4259,3824.05,2277,43285,44458,1
CI315580,1208.89,569.89,20,M,5L-10L,Tier 1,1452.03,4950,3,3750,2,1027.21,948,Yes,6536,6908.03,204,43370,44497,0
CI377711,1329.43,690.43,69,F,<5L,Tier 1,1690.86,900,3,1950,7,1484.53,712,Yes,7786,3096.86,1328,44109,44469,0
CI900188,3415.62,925.54,52,F,5L-10L,Tier 1,1936.83,800,4.01,100,3,1277.26,557,No,3168,3242.83,3606,43836,44436,0
CI687588,1411.14,257.38,52,M,<5L,Tier 1,2967.23,400,4.01,1400,5,990.31,543,No,2489,3873.23,609,43977,44466,0
CI975955,1321.68,227.56,44,M,5L-10L,Tier 1,1763.65,650,1.01,4250,3,1263.09,915,No,1735,2919.65,3880,44191,44436,0
CI698095,2462.2,911.6,29,M,<5L,Tier 2,1396.18,1150,2,1450,9,869.43,642,Yes,5493,3052.18,4342,44127,44504,0
CI310951,3126.57,829.19,27,F,>20L,Tier 2,1001.85,450,4.01,4350,10,686.64,609,No,652,1957.85,2721,42815,44504,0
CI426558,2871.344,753.73,36,M,<5L,Tier 2,3047.61,416,4.01,3569,2,1130.07,823,No,8915,4067.61,4411,44189,44426,1
CI852093,6147.76,1377.19,31,M,<5L,Tier 1,1305.87,300,3.01,1300,7,920.14,959,Yes,4836,2111.87,2678,43821,44434,0
CI699931,1320.91,681.91,30,M,<5L,Tier 2,3099.22,500,3,1000,9,1761.51,896,No,12112,4105.22,3358,43938,44483,0
CI121435,985,346,38,F,>20L,Tier 1,3021.47,350,4,1350,3,703.06,695,No,4326,3877.47,2987,43036,44461,0
CI250650,3044.06,1202.53,23,F,<5L,Tier 2,1659.64,550,4,1250,1,1177.42,642,No,6662,2715.64,3787,42908,44440,0
CI125715,6123.48,1371.12,41,F,5L-10L,Tier 1,1630.32,400,4.01,1100,7,1250.41,559,No,9247,2536.32,2815,43475,44496,0
CI749951,1477.04,419.02,43,M,5L-10L,Tier 1,911.72,450,2,1350,4,763.68,755,Yes,12971,1867.72,3703,42880,44434,0
CI336063,3035.4,798.8,34,M,5L-10L,Tier 1,886.66,400,2.01,2450,7,729.38,809,No,5258,1792.66,4257,43288,44506,0
CI964607,4579.95,1313.65,63,F,5L-10L,Tier 1,1726.05,600,2,1350,1,1456.48,685,No,5249,2832.05,765,43837,44490,0
CI849659,2144.44,376.36,42,M,<5L,Tier 1,3329.55,400,3.01,1400,9,1634.25,658,No,5896,4235.55,3547,42702,44474,0
CI263504,2766.32,1063.66,31,M,<5L,Tier 2,1609.23,350,4.01,1050,4,718.82,605,Yes,7940,2465.23,1288,44229,44470,0
CI206970,6181.72,1385.68,53,M,<5L,Tier 2,1141.34,650,1.01,1400,3,842.45,823,Yes,9424,2297.34,2848,44219,44499,0
CI295204,1348.83,709.83,45,U,<5L,Tier 2,1362.76,500,3.01,1050,2,1314.23,824,Yes,9095,2368.76,3351,44186,44492,0
CI489648,2777.67,712.89,40,F,<5L,Tier 2,2079.77,600,1,1350,3,1501.09,715,No,3872,3185.77,4151,43137,44459,0
CI454158,3909.81,1090.27,58,U,5L-10L,Tier 2,2124.22,450,3,1200,1,859.95,989,No,8514,3080.22,3368,43218,44433,0
CI396434,962.92,-14.85,53,F,<5L,Tier 2,1536.26,783,3,1172,4,1235.66,816,No,4742,2862.26,3648,42766,44481,1
CI612803,3049.44,602.61,54,F,10L-20L,Tier 1,2528.96,250,1.01,1200,10,1757.62,602,Yes,1379,3284.96,1063,42902,44476,0
CI784384,5466,1206.75,58,F,5L-10L,Tier 2,2922.17,750,2.01,4150,5,1562.15,501,No,6746,4178.17,2051,44087,44470,0
CI993417,1958.56,659.78,51,F,<5L,Tier 1,360.85,850,1,1450,4,921.88,483,Yes,11968,1716.85,3910,42789,44456,0
CI697085,3037.12,599.53,25,M,10L-20L,Tier 1,1392.87,750,1,3300,8,1355.99,758,No,1537,2648.87,2295,44082,44501,0
CI944220,920.22,281.22,65,F,5L-10L,Tier 2,707.74,750,4.01,1150,3,1608.99,876,No,4267,1963.74,4110,42962,44460,0
CI177775,1461.97,822.97,57,U,<5L,Tier 1,1854.54,450,1,2000,7,895.41,1009,No,9419,2810.54,2376,43591,44452,0
CI950686,1870.96,1231.96,69,M,>20L,Tier 1,1638.6,3700,4.01,1250,2,959.08,748,No,11844,5844.6,2542,43472,44451,0
CI575681,4114.48,868.87,55,M,<5L,Tier 1,682.49,650,2,1400,8,1697.51,662,Yes,12248,1838.49,1404,43478,44490,0
CI857135,900.63,261.63,43,M,<5L,Tier 2,570.89,500,2,1350,1,1661.36,537,No,8235,1576.89,260,42801,44427,0
CI424403,2239.62,533.54,67,F,<5L,Tier 2,1033.51,550,3.01,1000,3,706.68,811,No,6436,2089.51,4056,43724,44427,0
CI109964,2204.28,521.76,55,M,10L-20L,Tier 2,739.25,500,4.01,1450,7,1074.69,744,No,10730,1745.25,3863,43572,44428,0
CI169489,1077,109.5,27,M,>20L,Tier 2,2560.34,500,2,4150,7,1210.52,950,No,3917,3566.34,1081,42804,44460,0
CI838985,6580.88,1485.47,31,F,5L-10L,Tier 1,1304.32,2550,2.01,1300,5,1530.76,529,Yes,1754,4360.32,2013,44261,44499,0
CI913217,1506.24,433.62,26,M,<5L,Tier 1,1753.23,850,2.01,1300,4,1647.16,716,No,8665,3109.23,2014,43006,44448,0
CI373482,4475.68,959.17,62,F,10L-20L,Tier 2,1733.63,4500,3.01,1350,10,1785.35,928,No,2229,6739.63,2185,43222,44457,0
CI949678,1155.79,516.79,21,F,5L-10L,Tier 1,986.08,1550,1,1200,8,1504.21,887,Yes,9996,3042.08,365,43242,44471,0
CI931678,6520.76,1470.44,63,F,5L-10L,Tier 1,861.03,4750,4,1300,10,1427.23,953,Yes,10112,6117.03,2055,43113,44462,0
CI166289,1020.796,712.28,38,U,<5L,Tier 2,1345.38,843,4.01,3901,2,1687.16,715,No,2999,2790.38,3826,43835,44442,1
CI464577,3758.748,1055.66,53,M,<5L,Tier 1,2565.61,434,1.01,1295,6,1790.92,392,No,9513,3578.61,2904,43263,44426,1
CI776141,1886.32,311.83,29,M,5L-10L,Tier 2,278.97,500,3.01,1450,2,1706.99,967,No,6031,1284.97,354,42886,44427,0
CI624161,3075.2,609.05,57,M,10L-20L,Tier 2,3314.61,700,4,1300,5,764.83,636,Yes,7386,4520.61,3621,44277,44452,0
CI118034,1903.174,851.91,33,M,10L-20L,Tier 2,1008.76,474,2,3459,5,1837.15,860,No,9846,2056.76,1860,43708,44466,1
CI173664,6632.24,1498.31,65,M,5L-10L,Tier 1,342.11,700,1,1450,3,1603.75,990,Yes,5171,1548.11,3158,43441,44452,0
CI860875,3291.1,1326.05,48,M,5L-10L,Tier 2,1886.7,650,4.01,1300,8,1571.36,555,No,3766,3042.7,2437,43647,44461,0
CI162259,3239.64,1300.32,44,M,<5L,Tier 1,1542.83,2550,2.01,1450,4,1312.38,825,No,11112,4598.83,2359,43124,44487,0
CI760094,4780.32,1380.44,22,F,>20L,Tier 1,204.29,850,2,1350,10,1304.08,531,No,8115,1560.29,3631,44397,44435,0
CI954467,3603.06,988.02,50,M,>20L,Tier 1,1491.58,700,4,3050,7,1713.71,562,No,2073,2697.58,1339,44120,44506,0
CI576900,3714.68,768.92,38,M,>20L,Tier 3,1802.52,400,4,1150,1,1049.35,905,No,3820,2708.52,2533,44008,44468,0
CI415441,990.892,636.56,19,M,5L-10L,Tier 1,3230.97,331,2,1351,3,1583.45,500,No,4251,4112.97,898,42707,44437,1
CI792925,917,20.75,50,M,>20L,Tier 1,1291.14,1024,2,1181,8,1747.07,849,No,12082,2912.14,1726,43884,44484,1
CI993101,4243.86,1201.62,23,M,<5L,Tier 2,702.54,400,4.01,1100,1,1339.38,705,No,11801,1608.54,4439,42823,44450,0
CI656366,1033.28,394.28,28,F,<5L,Tier 2,1149.3,450,1,1000,3,1758.15,415,No,11294,2105.3,756,43815,44451,0
CI626863,4713.96,1018.74,49,F,<5L,Tier 2,820.62,400,4,1250,7,606.42,806,No,9990,1726.62,3137,43647,44471,0
CI319067,1309.798,483.07,15,F,10L-20L,Tier 1,2067.63,1162,1.01,1410,8,767.08,478,No,12347,3843.63,1212,43703,44443,1
CI490942,1857.94,1218.94,29,M,10L-20L,Tier 1,1226.32,600,2.01,3900,3,1032.88,630,Yes,3845,2332.32,1083,43647,44507,0
CI216016,3146.1,835.7,65,M,5L-10L,Tier 1,2160.24,750,3.01,1050,8,1626.21,649,No,12634,3416.24,1471,44068,44422,0
CI502379,3179.68,1270.34,42,M,<5L,Tier 1,453.64,250,1.01,1500,9,1800.82,867,No,10856,1209.64,3424,43030,44435,0
CI420820,2913.848,774.91,64,M,<5L,Tier 1,1011.64,578,1,1334,4,1782.93,486,No,2637,2189.64,3548,44499,44509,1
CI332547,3297.2,664.55,63,F,5L-10L,Tier 1,2265.37,750,2.01,1100,2,774.98,953,No,5725,3521.37,1054,43290,44459,0
CI785423,1427.93,788.93,42,M,5L-10L,Tier 2,1716.05,600,1,1300,9,1111.94,536,Yes,8088,2822.05,2401,43719,44498,0
CI317346,3647.3,1504.15,66,M,<5L,Tier 1,2132.98,800,4,1300,8,897.46,811,No,10463,3438.98,2063,43501,44450,0
CI633922,1184.05,545.05,67,F,<5L,Tier 1,2933.07,1050,1,1350,9,1503.41,681,No,12008,4489.07,3513,43293,44442,0
CI603198,3045.36,1203.18,58,F,5L-10L,Tier 2,89.2,550,4.01,1150,9,932.56,860,No,6314,1145.2,1364,44319,44480,0
CI428541,3449.25,936.75,23,M,<5L,Tier 2,357.82,350,1,1400,1,707.59,735,Yes,10047,1213.82,3785,43466,44442,0
CI649096,935.641,564.63,57,M,<5L,Tier 1,2059.39,547,1,1165,5,798.22,683,No,9638,3155.39,3905,43476,44502,1
CI846225,1397.52,189.63,45,U,10L-20L,Tier 1,952.5,600,1,1150,3,1124.74,640,No,11231,2058.5,336,43007,44424,0
CI888790,4778.24,1034.81,66,U,5L-10L,Tier 1,240.68,550,4,1200,1,1683.45,778,No,11844,1296.68,798,42803,44430,0
CI807974,2393.56,438.64,63,F,<5L,Tier 3,979.91,850,2,1450,7,1193.19,991,Yes,6262,2335.91,2488,43696,44431,0
CI935300,5021.37,1460.79,55,U,>20L,Tier 2,1361.26,350,2.01,1150,4,839.48,568,Yes,12698,2217.26,787,42994,44451,0
CI281306,3149.72,627.68,42,M,5L-10L,Tier 1,108.12,400,4,1200,10,893.97,785,Yes,1035,1014.12,469,43963,44467,0
CI577008,1626.68,493.84,25,F,5L-10L,Tier 1,2491.67,850,4.01,1350,4,625.6,399,No,2737,3847.67,1527,43592,44451,0
CI524146,3145.66,1253.33,37,M,5L-10L,Tier 1,864.3,650,4,1400,6,672.79,597,No,8815,2020.3,1428,43734,44452,0
CI518589,3208.48,642.37,59,M,<5L,Tier 1,603.17,500,1.01,1250,8,1804.47,726,No,8107,1609.17,3686,43145,44421,0
CI435627,1085.08,111.52,33,M,>20L,Tier 1,196.92,900,2,2050,7,1337.25,849,No,9359,1602.92,1359,44004,44443,0
CI435771,2176.42,768.71,46,M,>20L,Tier 1,2933.49,350,4,1450,1,724.5,788,No,4838,3789.49,2816,42741,44439,0
CI164071,742.931,321.33,24,F,5L-10L,Tier 1,178.99,632,1.01,1541,4,772.46,486,No,6780,1373.99,2946,43260,44427,1
CI877819,1419.9,390.45,47,M,10L-20L,Tier 1,1192.42,850,2,1250,6,1387.14,629,Yes,7811,2548.42,3560,44128,44475,0
CI107989,4185.54,1182.18,56,U,10L-20L,Tier 1,79.75,400,1.01,1000,4,1142.98,618,No,5974,985.75,4466,44132,44488,0
CI119753,6478.44,1459.86,52,F,10L-20L,Tier 1,987.32,300,4.01,1450,1,1051.66,903,No,5629,1793.32,3260,44378,44489,0
CI298837,1088.983,808.69,25,M,<5L,Tier 1,3246.61,791,2.01,1146,1,1293.9,591,No,12471,4610.61,4061,44338,44435,1
CI435011,4676.64,1345.88,36,F,<5L,Tier 1,1008.41,600,2,4200,6,900.94,686,No,8786,2114.41,2334,43927,44476,0
CI276492,1312.36,673.36,54,M,>20L,Tier 2,3023.09,350,3,1500,7,1053.26,619,No,2903,3879.09,4145,44030,44480,0
CI533127,1189.44,550.44,55,F,5L-10L,Tier 1,1970.73,2450,4.01,1400,5,699.1,796,No,2087,4926.73,326,43273,44424,0
CI183732,713.44,0.1,56,M,<5L,Tier 1,529.73,780,2.01,704,3,1095.59,780,No,1463,1846.73,2558,42863,44465,1
CI768288,3480.54,1420.77,50,F,10L-20L,Tier 1,154.18,4100,1.01,1300,10,1777.72,533,Yes,667,4760.18,2907,42924,44465,0
CI616144,1584.4,236.35,64,M,5L-10L,Tier 2,2764.41,900,3,1000,4,1121.39,755,Yes,1280,4170.41,1202,43290,44487,0
CI548691,1212.68,286.84,51,M,5L-10L,Tier 1,1362.09,350,1.01,1000,5,673.33,559,No,9989,2218.09,790,44294,44463,0
CI624655,1447.98,808.98,34,M,<5L,Tier 3,215.73,450,4,1200,3,1457.16,753,No,12833,1171.73,3633,43348,44445,0
CI548671,1154.61,171.87,60,F,5L-10L,Tier 1,905.91,950,3.01,1300,10,834.21,855,No,5309,2361.91,1329,43818,44501,0
CI915201,5356.56,1179.39,30,F,>20L,Tier 2,2985.65,3800,4,1150,7,847.88,837,No,7746,7291.65,3700,43010,44488,0
CI860822,747.74,284.2,35,F,>20L,Tier 1,166.18,355,1.01,2131,7,1686.8,411,No,11078,1076.18,2457,43106,44443,1
CI878686,2468,914.5,64,M,>20L,Tier 2,1711.08,400,2.01,1350,9,1656.14,570,No,6011,2617.08,1201,43654,44457,0
CI110308,3621.69,994.23,18,F,<5L,Tier 1,1991.13,700,1.01,1200,3,656.79,980,No,5427,3197.13,446,43565,44500,0
CI957700,4996.05,1452.35,35,F,10L-20L,Tier 1,324.53,250,4,1300,9,1081.22,804,No,3489,1080.53,215,43306,44481,0
CI258534,1542.52,451.76,63,F,<5L,Tier 2,1493.15,500,2,1350,6,1388.41,701,Yes,12117,2499.15,2964,42908,44487,0
CI861666,1382.2,185.8,18,F,<5L,Tier 2,3298.22,450,4,1000,9,1248.38,520,No,8327,4254.22,3233,43714,44483,0
CI197229,3824.8,796.45,55,F,5L-10L,Tier 1,2787.57,850,3,1000,4,1146.4,562,Yes,5732,4143.57,4378,43006,44442,0
CI817970,5660,1255.25,20,F,5L-10L,Tier 2,473.6,600,3.01,1200,6,1387.7,941,No,7687,1579.6,3547,43942,44473,0
CI213603,2535.4,474.1,26,F,5L-10L,Tier 2,1536.91,800,4.01,1450,7,1034.4,485,No,11271,2842.91,4143,43558,44472,0
CI975242,3278.94,1189.4,33,U,5L-10L,Tier 1,2513.12,938,1,1309,7,1400.78,848,No,11839,4068.12,3801,44267,44492,1
CI865492,2077.39,1438.39,53,M,10L-20L,Tier 1,2603.29,250,2,1350,7,619.89,433,No,11461,3359.29,2274,44491,44503,0
CI901761,4307.76,917.19,56,M,<5L,Tier 2,2217.89,900,1.01,1150,10,752.26,814,No,11784,3623.89,4352,44026,44510,0
CI914133,4884.2,1061.3,35,M,<5L,Tier 1,1251.27,950,4,1100,8,1483.2,436,No,7338,2707.27,948,43202,44499,0
CI363242,2288.76,824.88,48,U,>20L,Tier 1,110.52,950,2,1300,7,780.67,913,No,1786,1566.52,1573,44162,44504,0
CI687820,2474.82,917.91,61,M,10L-20L,Tier 1,2525.51,600,2.01,1250,1,1464.84,733,Yes,3207,3631.51,4304,43814,44471,0
CI164910,1944.474,582.94,30,M,<5L,Tier 1,737.04,870,2.01,1559,2,821.8,666,No,1303,2161.04,3897,42924,44453,1
CI875823,1110.1,471.1,67,F,<5L,Tier 1,1247.55,350,2,1250,2,1408.27,443,No,4751,2103.55,1688,44329,44474,0
CI462760,1548.83,909.83,24,F,5L-10L,Tier 2,3318.64,750,3.01,1100,3,772.25,366,Yes,4344,4574.64,3156,43256,44450,0
CI131626,1166.58,175.86,37,M,5L-10L,Tier 1,1597.13,600,4,1300,10,724.54,490,No,5645,2703.13,4417,42755,44463,0
CI930422,1164.82,525.82,52,M,<5L,Tier 1,1105.93,750,4,1250,2,759.07,962,Yes,3165,2361.93,4399,43208,44428,0
CI246146,1817.94,589.47,44,U,<5L,Tier 1,781.93,500,2,1300,7,1654.73,844,No,10686,1787.93,4169,44003,44430,0
CI418966,1880.984,334.03,28,M,5L-10L,Tier 1,662.63,329,3.01,1521,8,781.4,485,No,3808,1610.63,3930,42927,44447,1
CI974158,3120.36,827.12,23,F,<5L,Tier 2,2322.91,400,3.01,1100,9,1515.56,930,No,4488,3228.91,1306,43578,44499,0
CI357121,2932.53,764.51,19,F,>20L,Tier 2,2050.75,600,1.01,1300,5,1728.94,862,Yes,8579,3156.75,2746,42996,44433,0
CI267311,3240.54,1300.77,55,M,5L-10L,Tier 1,1441.06,700,1.01,2950,6,1271.64,678,Yes,5921,2647.06,3156,43211,44440,0
CI136647,4754.76,1028.94,63,M,<5L,Tier 2,1103.96,350,1,1050,1,1268.08,901,No,2646,1959.96,2567,42988,44449,0
CI837169,1561.22,922.22,18,M,10L-20L,Tier 2,2336.16,500,2,1250,2,850.97,620,No,7285,3342.16,2466,42789,44479,0
CI913105,1394.56,755.56,36,F,10L-20L,Tier 1,2659.38,3150,4,1100,1,1210.3,826,Yes,2945,6315.38,2763,44440,44450,0
CI844690,2076.36,479.12,38,U,5L-10L,Tier 2,2742.54,700,2,1250,1,1198.81,851,Yes,6206,3948.54,3127,44382,44449,0
CI881933,2581.58,971.29,57,F,10L-20L,Tier 1,625.43,550,4,1350,8,895.96,421,No,12214,1681.43,3956,43128,44472,0
CI440080,3838.29,1066.43,33,M,10L-20L,Tier 1,2480.98,250,2.01,1300,9,683.84,949,Yes,12620,3236.98,4241,43252,44425,0
CI788154,4784.88,1036.47,50,M,<5L,Tier 2,1569.44,400,2,1450,3,1217.25,504,No,11356,2475.44,2430,44252,44451,0
CI961483,4159.68,1173.56,63,M,<5L,Tier 1,1725.65,3550,3,1250,1,1806.1,691,No,6179,5781.65,3670,42901,44479,0
CI163715,4486.56,961.89,43,M,<5L,Tier 2,2245.75,400,1,1200,6,1118.85,1031,No,12791,3151.75,513,44237,44502,0
CI499024,4159.89,1173.63,26,F,10L-20L,Tier 1,2045.3,400,3,1200,6,1304.48,988,Yes,9597,2951.3,4440,43206,44477,0
CI184185,2062.84,355.96,46,M,<5L,Tier 1,2665.99,500,3,1450,10,1515.33,619,No,6075,3671.99,220,43333,44440,0
CI238805,1413.96,193.74,66,F,<5L,Tier 1,699.99,550,3.01,1100,3,1189.51,495,No,9852,1755.99,3671,43211,44458,0
CI712769,1066.68,142.56,49,U,5L-10L,Tier 1,940.36,250,1.01,1150,2,704.77,942,No,4246,1696.36,2153,43332,44479,0
CI431401,937.601,539.43,11,F,10L-20L,Tier 1,2678.26,849,4.01,3038,9,1685.55,683,Yes,2669,4075.26,2534,43597,44431,1
CI951852,1282.9,643.9,45,F,<5L,Tier 3,2953.29,950,4,1350,10,1738.83,525,Yes,4792,4409.29,1178,43861,44461,0
CI284157,811.61,172.61,35,F,5L-10L,Tier 1,2290.72,1400,1,1100,6,1757.18,412,No,9091,4196.72,1412,44152,44470,0
CI244968,1024.23,385.23,21,U,<5L,Tier 2,2934.03,700,3.01,1350,7,1122.58,399,No,1356,4140.03,1220,43417,44439,0
CI533903,1244.42,605.42,24,M,<5L,Tier 2,2991.58,650,2,1150,2,1510.54,817,Yes,3089,4147.58,4224,43343,44476,0
CI891345,2991.24,784.08,63,M,<5L,Tier 1,2431.98,550,1.01,1000,7,749.9,513,No,10959,3487.98,2766,43299,44452,0
CI811309,2004.25,1365.25,44,F,10L-20L,Tier 1,71.77,700,2,1000,6,1708.33,869,No,793,1277.77,3170,44460,44460,0
CI872997,2014.68,687.84,49,M,5L-10L,Tier 2,1468.86,700,4.01,1200,10,831.64,632,No,6125,2674.86,4263,43000,44430,0
CI114657,5735.88,1274.22,21,F,>20L,Tier 1,3070.99,500,3,1200,3,1700.3,810,No,11711,4076.99,2313,43133,44425,0
CI545756,1452.717,314.77,13,M,>20L,Tier 2,3074.03,848,2.01,1220,4,1906.47,706,No,4457,4520.03,1025,43326,44450,1
CI644335,1851.44,303.11,35,M,10L-20L,Tier 1,1037.12,700,3,1350,4,1777.49,941,Yes,5389,2243.12,3444,43393,44442,0
CI515749,956.949,537.07,51,U,10L-20L,Tier 2,2610.35,3828,2,1254,7,926.23,834,No,7100,7045.35,1827,42709,44492,1
CI919150,1586.64,473.82,49,M,10L-20L,Tier 1,1233.4,450,3,1350,5,983.78,516,No,7966,2189.4,475,44394,44442,0
CI166696,1746.76,1107.76,52,M,>20L,Tier 1,2544.19,700,1,1350,1,1220.45,397,No,788,3750.19,1957,43804,44466,0
CI458318,6073.12,1358.53,68,F,5L-10L,Tier 1,2945.15,650,1.01,4550,9,1524.57,718,Yes,12925,4101.15,2039,42813,44447,0
CI702253,6222.96,1395.99,39,M,5L-10L,Tier 1,2237.47,550,1,1450,3,781.47,552,No,10229,3293.47,2465,44232,44430,0
CI442522,3038.56,748.45,24,M,<5L,Tier 1,813.03,981,3.01,1246,7,1339.45,923,No,8106,2322.03,3358,43206,44482,1
CI336547,2488.02,924.51,46,M,<5L,Tier 1,1317.01,700,3.01,1200,6,1656.3,779,No,9616,2523.01,4153,43424,44463,0
CI164639,1737.12,549.06,33,F,5L-10L,Tier 1,1384.53,550,2.01,1150,1,659.48,508,Yes,12680,2440.53,4061,42716,44457,0
CI655983,924.39,285.39,34,F,<5L,Tier 1,570.11,350,4.01,1550,2,1146.59,687,No,12039,1426.11,1675,43809,44506,0
CI157342,5069.08,1107.52,57,F,10L-20L,Tier 1,2862.34,650,2.01,1000,10,1046.27,652,No,751,4018.34,4464,44072,44503,0
CI398878,1462.09,1263.7,50,F,<5L,Tier 1,2976.36,664,2,1500,9,1543.48,491,No,601,4226.36,1977,43162,44452,1
CI440298,2646.315,849.15,40,F,<5L,Tier 1,2246.67,479,2,1235,5,1201.07,900,No,6385,3269.67,3259,44262,44488,1
